student_id,age,gender,gaming_hours,study_hours,sleep_hours,attendance,gaming_genre,social_activity,device_usage,reaction_time_ms,addiction_score,stress_level,grades,letter_grade
7643,19,Male,7.89,5.57,8.02,91.49,Casual,1.13,13.46,230.02,18.74,Low,45.97,F
7644,19,Female,5.58,9.22,8.21,89.42,FPS,2.13,11.17,262.42,18.89,Low,95.37600349688832,A
7645,20,Female,6.01,7.92,7.45,95.54,FPS,3.59,7.9,252.63,14.96,Low,84.5766905084042,B
7646,23,Female,7.86,9.85,7.29,90.79,RPG,4.44,13.34,240.21,18.42,Low,72.07582561922872,C-
7647,19,Female,0.06,5.29,6.2,71.47,RPG,0.55,2.12,336.52,0.62,Medium,78.25,C+
7648,20,Male,5.07,1.76,7.21,83.36,FPS,3.84,10.26,262.18,11.34,Low,47.17,F
7649,19,Female,5.91,9.6,7.69,93.69,RPG,0.52,9.62,245.72,11.73,Low,100,A
7650,21,Female,7.34,1.04,4.61,67.23,RPG,1.9,9.54,230.13,13.39,Low,6.522581923278651,F
7651,18,Male,7.07,7.98,5.29,66.52,FPS,4.98,10.06,215.91,17.6,High,55.23723728334221,F
7652,23,Male,6.74,1.28,4.97,66.36,RPG,0.34,9.91,239.33,13.27,Low,2.9,F
7653,21,Female,7.57,7.85,8.21,67.77,FPS,0.11,12.24,222.99,18.76,Low,68.24564763578613,D+
7654,20,Male,4.3,9.44,7.4,64.13,RPG,1.67,8.33,261.35,9.61,Medium,93.2,A
7655,17,Male,0.06,4.5,6.25,93.51,FPS,4.76,5.14,318.9,1.16,Medium,76.9,C
7656,22,Other,0.09,3.17,8.13,92.73,RPG,0.1,3.07,297.93,1.01,Medium,82.8,B-
7657,17,Male,4.36,3.04,7.58,66.05,FPS,1.11,9.08,265.89,14.66,Medium,42.76,F
7658,16,Male,3.48,5.43,8.57,88.22,Casual,3.02,8.44,280.28,15.52,Medium,89.74,B+
7659,22,Female,3.61,2.54,4.38,85.08,RPG,1.17,4.93,261.32,7.15,Medium,50.22,F
7660,20,Female,3.2,7.06,6.55,71.05,RPG,0.27,6.08,295.14,6.92,Medium,75.97,C
7661,16,Male,7.34,4.32,7.53,69.09,Casual,0.26,12.77,236.35,19.31,Low,30.38,F
7662,19,Female,2.87,3.91,5.04,70.02,FPS,2.8,7.39,298.47,8.31,Medium,57.405266352567246,F
7663,19,Female,6.85,5.15,5.64,89.23,RPG,2.81,9.94,242.14,13.94,Low,45.78,F
7664,22,Female,7.22,5.88,6.09,72.77,FPS,3.53,9.13,236.97,16.38,Low,48.1,F
7665,24,Male,4,2.28,7.97,71.12,Casual,0.66,5.48,287.22,10.28,Medium,40.34,F
7666,17,Male,3.58,7.37,6.47,60.9,Casual,2.5,5.73,290.19,7.75,Medium,80.85,B-
7667,16,Male,6.09,8.95,6.46,96.33,Casual,3,8.31,266.34,12.87,Low,94.09941128699616,A
7668,17,Female,5.66,3.5,6.15,90.11,FPS,1.11,8.51,250.84,16.17,Low,39.88,F
7669,22,Female,2.63,2.62,5.14,78.91,FPS,2.74,4.51,280.49,4.56,Medium,38.68,F
7670,21,Female,0.82,7.84,8.62,97.72,FPS,3.54,2.55,298.58,1.42,Medium,100,A
7671,19,Female,2.12,2.65,5.59,71.74,RPG,4.95,7.34,284.79,5.92,Medium,54.71,F
7672,16,Female,1.05,1.37,6.84,86.99,FPS,2.98,3.3,314.18,6.62,Medium,69.51436847330442,D+
7673,16,Male,2.36,6.57,4.74,72.21,FPS,4.31,6.17,318.94,2.67,Medium,77.35,C+
7674,20,Female,2.09,3.16,6.17,72.58,RPG,4.17,4.09,310.01,6.82,Medium,69.54,D+
7675,16,Female,5.1,2.55,8.52,93.79,Casual,4.7,8.56,257,11.87,Low,52.48,F
7676,22,Female,7.64,9.83,8.98,91.48,FPS,3.62,10.02,235.98,20.1,Low,85.14533564240645,B
7677,16,Male,5.49,3.63,5.81,71.76,Casual,1.07,6.92,248.59,12.41,Low,49.41,F
7678,16,Female,7.41,9.13,4.77,63.26,FPS,1.49,13.32,226.17,13.47,High,66.2072637342618,D
7679,17,Male,6.27,2.6,5.57,74.3,FPS,3.92,9.56,234.42,17.41,Low,32.07,F
7680,18,Male,5.82,8.37,5.64,90.4,Casual,2.6,8.79,240.48,12.65,High,81.59946642442806,B-
7681,16,Female,3.31,5.52,7.22,64.02,RPG,1.26,5.31,285.83,3.54,Medium,74.86,C
7682,24,Female,2.6,1.71,6.48,86.88,Casual,3.28,6.08,303.63,6.13,Medium,47.64,F
7683,23,Male,6.77,7.6,7.84,95.59,RPG,4.53,10.95,249.17,15.7,Low,76.22616565273674,C
7684,20,Female,7.24,9.03,7.51,67.17,Casual,1.79,9.76,247.7,13.64,Low,81.34174864032236,B-
7685,17,Male,3.62,2.47,5.26,94.49,FPS,2.98,7.02,284.4,5.88,Medium,49.52,F
7686,20,Male,0.07,7.53,7.92,62.05,RPG,2.91,2.26,318.82,1.83,Medium,92.26,A-
7687,21,Male,6.34,5.01,8.24,86.68,Casual,0.63,9.98,238.66,12.01,Low,66.06,D
7688,16,Female,2.28,7.78,6.99,91.64,FPS,0.45,7.22,298.41,4.98,Medium,100,A
7689,19,Other,0.08,7.43,8.64,77.79,FPS,4.45,1.38,302.24,3.52,Medium,98.11,A
7690,24,Female,6.44,1.24,7.91,68.15,FPS,4.67,10.03,236.67,14.01,Low,17.42,F
7691,17,Female,4.14,2.61,6.98,96.99,Casual,4.52,7.14,262.44,7.35,Medium,63.22,D
7692,20,Male,5.48,5.24,8.53,60.8,RPG,1.98,6.85,266.68,9.85,Low,53.51,F
7693,16,Male,7.32,9.4,7,82.2,RPG,1.44,13.02,218.38,18.26,Low,79.86000956795814,C+
7694,19,Female,4.33,4.08,6.61,74.91,Casual,4.71,6.63,277.34,10.65,Medium,55.83,F
7695,19,Male,4.03,6.66,5.78,78.44,Casual,4.41,7.85,275.51,11.3,Medium,71.86,C-
7696,21,Female,2.33,1.11,8.41,81.46,RPG,4.1,5.19,296.04,7.7,Medium,49.18,F
7697,24,Female,2.44,7.4,4.61,81.39,Casual,1.67,4.8,286.04,6.73,High,77.89,C+
7698,18,Other,6.37,6.43,6.37,68.14,RPG,3.19,10.01,228.93,15.78,Low,52.27,F
7699,24,Male,3.59,7.44,6.69,87.19,RPG,3.75,8.04,281.92,8.45,Medium,83.68,B
7700,21,Female,1.31,9.14,6.77,60.77,FPS,2.88,6.24,313.14,2.85,Medium,100,A
7701,22,Female,0.76,2.32,7.26,60.85,FPS,3.01,4.93,315.85,6.32,Medium,60.71,D-
7702,17,Male,3.78,3.35,6.53,79.14,Casual,3.78,7.41,273.2,11.14,Medium,57.49,F
7703,21,Female,3.72,9.96,5.28,81.68,FPS,3.83,8.61,263.98,9.32,High,88.04,B+
7704,21,Male,5.23,2.41,8.28,71,FPS,1.2,8.82,251.01,10.93,Low,53.49,F
7705,17,Male,3.77,7.49,7.29,82.07,RPG,1.95,9.64,279.26,15.05,Medium,82.63,B-
7706,17,Male,1.15,7.53,8.29,80.64,RPG,3.91,4.78,298.3,2.31,Medium,100,A
7707,17,Male,4.06,7.15,5.38,73.97,FPS,1.31,6.65,261.66,9.87,High,70.82,C-
7708,16,Female,7.25,3.05,7.19,86.07,Casual,4.58,10.48,218.53,14.77,Low,36.09,F
7709,20,Male,1.28,2.94,7.57,98.32,RPG,4.19,4.73,309.99,3.46,Medium,95.49060036214746,A
7710,23,Male,5.52,7,5.92,79.63,Casual,4.48,7.94,258.9,10.75,Low,59.43,F
7711,17,Male,4.75,2.68,8.06,91.44,RPG,1.49,6.54,274.54,6.07,Medium,59.18,F
7712,20,Male,5.99,6.95,4.01,69.9,RPG,0.53,9.15,226.68,14.34,Low,53.08,F
7713,23,Male,1.2,5.43,6.97,90.48,FPS,0.5,6.69,317.32,6.46,Medium,90.84,A-
7714,20,Male,7.53,4.48,7.07,85.96,FPS,2.78,9.81,240.77,14.87,Low,40.76,F
7715,17,Female,4.97,3.7,6.67,85.59,FPS,1.53,7.78,272.45,16.56,Medium,46.62,F
7716,18,Female,6.78,9.53,7.15,95.72,FPS,1.32,11.57,239.84,16.52,Low,88.49563633171843,B+
7717,21,Female,1.97,5.57,4.84,69.33,Casual,1.11,3.38,298.58,4.98,Medium,63.51,D
7718,20,Female,5.92,6.05,7.42,74.74,Casual,2.81,11.05,251.13,15.18,Low,58.06,F
7719,19,Male,6.25,9.54,5.68,63.32,RPG,2.74,10.85,235.87,13.61,High,78.48222047540314,C+
7720,19,Female,3.18,6.88,6.26,89.04,FPS,2.11,6.93,273.13,6.28,Medium,74.7,C
7721,20,Female,3.07,9.62,5.67,93.75,FPS,0.69,5.12,285.42,5.64,High,99.26,A
7722,17,Male,5.26,1.96,6.37,76.23,FPS,4.64,6.72,254.39,10.16,Low,42.02,F
7723,24,Female,0.75,8.62,7.11,74.27,Casual,2.14,2.91,318.16,3.7,Medium,100,A
7724,17,Male,5.88,4.02,8.19,86.35,RPG,0.62,10.69,245.87,13.41,Low,54.24,F
7725,17,Male,0.34,8.29,6.42,63.02,Casual,0.19,6.01,301.23,4.75,Medium,91.3,A-
7726,24,Female,1.52,8.7,5.62,71.75,RPG,0.76,6.21,287.54,2.86,High,99.31,A
7727,18,Male,5.31,3.44,6.44,74.65,RPG,1.49,8.95,248.67,11.15,Low,45.0455182898954,F
7728,22,Male,0.79,4.68,7.44,80.74,RPG,3.15,6.54,317.78,3.03,Medium,68.6,D+
7729,19,Male,7.77,7.53,5.73,79.06,FPS,4.85,12.91,221.57,10.48,High,65.31153605988699,D
7730,21,Male,6.95,1.89,6.07,68.35,RPG,1.36,11.23,239.58,15.12,Low,24.28,F
7731,19,Male,5.01,7.8,6.81,81.63,Casual,3.95,6.2,243.16,8.54,Low,80.05123959769705,B-
7732,22,Female,6.55,1.99,5.47,97.03,RPG,4.56,8.99,243.02,15.23,Low,22.17,F
7733,16,Female,7.1,9.23,5.05,61.08,RPG,1.96,9.64,235.18,16.94,High,66.78744740347648,D
7734,18,Female,2.08,3.49,4.7,87.21,RPG,1.27,4.82,306.94,2.73,Medium,67.67182072873172,D+
7735,18,Male,6.8,6.18,5.76,84.99,FPS,2.46,9.75,239.94,14.58,Low,54.23,F
7736,16,Other,1.56,2.05,4.24,96.98,RPG,4.48,7.26,308.91,3.41,Medium,57.78,F
7737,21,Female,3.31,3.43,6.92,85.81,FPS,0.05,8.02,299.74,9.62,Medium,67.73,D+
7738,24,Male,4.47,4.64,4.88,84.99,Casual,2.43,8.93,266.76,9.8,Medium,52.87,F
7739,23,Female,5.71,5.38,5.89,90.79,FPS,3.79,8.84,266.82,11.92,Low,68.8549168199033,D+
7740,22,Female,0.24,1,5.35,70.71,RPG,3.01,2.93,318.36,1.39,Medium,47.47,F
7741,23,Female,2.32,9,7.15,83.83,FPS,2.49,3.92,286.82,6.01,Medium,96.36,A
7742,21,Male,4.87,1.07,8.25,80.78,FPS,2.77,8.14,260.47,11.49,Medium,40.29,F
7743,24,Male,2.86,7.96,7.17,77.54,RPG,3.1,4.89,280.61,7.52,Medium,93.3,A
7744,18,Female,6.2,5.24,6.71,63.18,Casual,3.41,9.16,240.89,15.32,Low,48.13,F
7745,24,Female,5.21,5.71,7.35,71.71,Casual,1.78,6.99,251.75,11.04,Low,61.65,D-
7746,19,Female,1.88,2.87,4.15,71.2,FPS,2.59,4.6,294.41,3.05,Medium,57.40621414003551,F
7747,22,Female,1.17,6.47,4.61,88.97,RPG,1.37,2.38,313.07,-0.26,Medium,86.12,B
7748,24,Female,5.03,5.84,4.47,96.83,FPS,4.92,6.06,242.63,9.05,Low,56.14,F
7749,17,Male,3.6,2.48,4.49,69.23,RPG,0.94,8.95,279.67,10.32,Medium,36.55,F
7750,17,Female,1.35,3.14,5.3,62.98,FPS,0.75,5.56,305,2.04,Medium,65.77,D
7751,24,Male,2.61,1.6,6.66,100,Casual,1.34,6.55,302.52,9.34,Medium,53.98,F
7752,18,Female,2.42,1.6,4.57,87.65,FPS,4.6,5.99,287.3,4.52,Medium,42.53,F
7753,24,Female,0.87,1.12,8.68,95.46,FPS,3.29,5.5,320.88,3.83,Medium,70.03,C-
7754,20,Male,4.38,2.98,8.27,65.76,Casual,2.28,9.06,258.84,14.05,Medium,47.77,F
7755,21,Female,6.11,7.12,8.86,92.03,Casual,4.63,11.79,242.13,14.7,Low,87.44609839718554,B+
7756,17,Male,4.6,3.85,4.21,92.53,FPS,4.5,6.82,268.97,8.13,Medium,57.59,F
7757,23,Male,6.61,4.08,8.26,66.06,FPS,2.01,11.54,246.76,10.66,Low,42.51,F
7758,24,Male,1.02,2.19,8.02,66.46,Casual,2.82,6.98,305.11,5.83,Medium,71.48,C-
7759,17,Male,3.48,6.18,8.51,71.82,RPG,4.53,4.63,280.47,8.16,Medium,92.26,A-
7760,21,Male,4.88,4.08,6.64,68.67,Casual,1.6,7.75,259.8,12.35,Medium,51.08,F
7761,21,Male,5.41,7.09,7.94,99.02,FPS,2.04,8.59,262.99,12.64,Low,88.64452227844077,B+
7762,23,Female,5.57,7.67,4.26,74.52,FPS,3.97,10.68,251.69,12.62,High,74.8360924080708,C
7763,20,Female,5.83,6.26,4.38,90.45,FPS,3.49,6.9,247.81,10.62,Low,52.43,F
7764,24,Female,5.21,3.48,4.59,92.2,RPG,0.24,9.2,267.39,12.5,Low,43.75,F
7765,16,Male,0.75,5.58,8.57,75.44,Casual,0.59,6.21,313.1,6.21,Medium,95.50881384981398,A
7766,24,Female,5.56,3.27,4.31,87.3,Casual,4.23,7.3,259.96,6.07,Low,32.27,F
7767,22,Female,5.8,9.13,4.5,64.31,Casual,0.15,7.38,275.39,14.27,High,83.05854012676929,B
7768,19,Male,7.95,7.9,8.65,75.88,FPS,4.6,13.95,204.75,18.32,Low,60.13851854568536,D-
7769,18,Female,5.55,5.44,4.54,98.69,Casual,1.36,10.68,243.13,13.33,Low,54.3,F
7770,21,Male,5.49,9.69,8.35,66.74,Casual,2.99,9.98,244.84,14.62,Low,91.91183456101594,A-
7771,16,Female,4.12,5.92,7.95,75.43,Casual,2.82,7.11,262.02,9.39,Medium,68.04,D+
7772,18,Male,6.94,3.96,4.2,91.62,RPG,1.98,12.21,250.95,16.97,Low,34.59,F
7773,17,Male,7.97,1.86,4.11,86.62,RPG,0.16,13.58,197.69,15.48,Low,3.48,F
7774,24,Female,6.23,5.89,6.67,85.26,RPG,0.96,10.89,250.06,14.24,Low,54.46,F
7775,18,Male,4.9,8.74,8.99,94.13,RPG,3.07,7.89,245.87,12.31,Medium,98.58,A
7776,17,Male,0.63,8.8,8.39,61.16,FPS,2.23,4.55,312.7,2.44,Medium,100,A
7777,19,Female,5.81,6.44,5.55,90.85,RPG,2.07,7.3,252.87,11.7,Low,65.47,D
7778,17,Female,5.67,4.54,5.93,95.3,Casual,0.49,7.46,261.02,12.56,Low,52.37,F
7779,16,Female,6.2,6.85,5.94,60.65,FPS,1.74,11.12,242.94,15.72,Low,59.01078574561563,F
7780,21,Male,1,7.86,7.67,82.36,RPG,2.63,2.15,306.27,5.62,Medium,98.65,A
7781,23,Male,5.23,4.7,5.71,73.94,RPG,0.39,6.48,236.74,11.96,Low,49.75,F
7782,17,Female,2.37,5.29,4.74,62.03,Casual,0.33,5.91,314.36,9.21,Medium,62.14,D-
7783,24,Male,6.08,7.13,7.74,76.71,RPG,2.46,7.93,250.1,12.89,Low,79.1184980153619,C+
7784,18,Male,1.92,8.89,6.29,85.76,RPG,2.81,4.39,301.35,0.34,Medium,100,A
7785,23,Female,5.47,8.12,4.38,96.76,RPG,1.29,8.46,265.09,11.58,High,70.81578600645847,C-
7786,23,Male,2.36,1.2,7.95,84.82,FPS,1.63,5.97,291.01,4.9,Medium,58.76,F
7787,18,Male,0.07,2.12,6.93,94.27,FPS,3.98,2.49,323.4,1.22,Medium,65.8,D
7788,18,Male,5.07,8.68,6.45,64.86,FPS,4.35,8.49,266.31,11.21,Low,90.24421268638164,A-
7789,21,Male,0.91,8.5,7.37,68.42,FPS,1.63,3.76,294.33,3.77,Medium,94.11,A
7790,16,Male,5.27,4.5,6.53,98.81,RPG,1.78,6.68,262.07,9.9,Low,62.54,D-
7791,19,Male,7.4,6.26,7.24,95.5,Casual,4.15,12.74,251.95,17.9,Low,62.36,D-
7792,16,Male,7.75,9.15,8.34,69.41,FPS,4.87,10.16,244.47,17.44,Low,73.24728603735542,C
7793,18,Female,1.89,9.2,7.07,84.84,Casual,1.6,5.94,312.64,5.88,Medium,100,A
7794,24,Female,6.47,8.05,7.3,74.51,RPG,3.94,10.32,261.47,11.94,Low,78.75242822015647,C+
7795,20,Male,2.83,2.89,7.07,78.74,FPS,2.4,4.83,273.44,8.45,Medium,61.4,D-
7796,20,Female,7.2,7.57,6.66,94.44,FPS,1.32,8.35,228.35,16.21,Low,73.42401033846679,C
7797,19,Male,6.3,1.91,4.86,89.43,Casual,3.41,11.58,235.29,14.86,Low,23.38,F
7798,18,Male,0.59,9.05,5.68,69.54,RPG,2.31,4.08,347.87,-0.7,High,100,A
7799,20,Male,3.26,2.34,7.47,72.64,FPS,1.34,6.33,283.32,8.66,Medium,58.92,F
7800,19,Female,2.7,6.96,6.13,71.59,FPS,0.54,7.51,273.46,6.75,Medium,73.66,C
7801,23,Female,6.28,6.49,6.03,91.23,Casual,4.33,7.45,233.62,12.05,Low,59.53,F
7802,19,Female,3.28,7.99,7.8,79.6,FPS,4.39,8.11,281.71,8.82,Medium,87.07,B+
7803,23,Male,5.48,5.96,4.03,98.03,Casual,0.37,8.52,240.61,15.39,Low,58.01,F
7804,21,Male,4.82,1.54,7.39,92.67,FPS,3.32,8.58,280.85,11.81,Medium,49.18,F
7805,20,Female,7.81,7.35,6.45,68.45,RPG,0.81,12.57,234.19,17.78,Low,49.58302882241334,F
7806,19,Male,7.5,4.45,5.88,91.44,RPG,3.23,11.23,233.13,15.82,Low,42.06852455490545,F
7807,19,Female,3.42,3.88,5.7,80.24,RPG,4.54,4.73,268.42,7.56,Medium,59.62,F
7808,19,Female,5.79,9.93,4.86,70.15,FPS,1.3,10.43,237.31,13.9,High,83.51775681665825,B
7809,24,Female,6.64,6.31,5.67,74.53,FPS,1.74,11.57,243.81,16.95,Low,57.6,F
7810,19,Female,7.19,7.4,5.96,98.89,Casual,3.98,10.5,235.09,14.97,High,61.32507965954259,D-
7811,24,Female,0.55,5.74,6.19,79.36,FPS,3.68,3.75,300.57,1.08,Medium,94.55555376902991,A
7812,21,Female,2.42,7.93,7.36,88.78,RPG,2.04,4.68,290.42,5.08,Medium,91.71,A-
7813,22,Female,2.56,7.77,6.27,79.08,Casual,4.24,6.78,288.77,7.06,Medium,76.52,C
7814,18,Male,3.48,6.91,7.98,74.86,Casual,4.6,8.89,285.62,9.62,Medium,84.46,B
7815,23,Female,1.35,9.98,7.2,91.86,FPS,2.26,5.63,324.86,4.82,Medium,100,A
7816,18,Male,3.97,5.14,4.95,93.93,RPG,0.2,8.83,251.56,8.39,Medium,63.46,D
7817,16,Male,5.31,7.36,5.39,62.88,RPG,2.55,10.5,264.29,13.04,High,72.22662993307875,C-
7818,20,Male,3.98,8.18,4.4,71.16,FPS,3.7,6.11,265.28,10.39,High,74.9,C
7819,17,Male,5.33,4.38,8.73,80.31,FPS,1.1,8.34,260.26,14.71,Low,58.03,F
7820,21,Female,0.53,5.11,8.43,72.66,FPS,0.5,3.71,314.95,4.62,Medium,89.47,B+
7821,24,Female,7.01,9.72,4.42,91.34,RPG,1.43,10.8,240.88,15.79,High,64.35720864137308,D
7822,16,Male,7.51,1.29,6.87,64.59,Casual,0.06,8.76,217.45,15.33,Low,12.96,F
7823,19,Male,4.94,4.02,8.8,91.91,Casual,3.58,8.88,270.42,14.34,Medium,70.58,C-
7824,16,Female,7.05,5.38,7.74,84.72,Casual,0.73,8.49,235.81,14.6,Low,52.65,F
7825,16,Female,1.05,1.01,6.46,71.57,RPG,3.62,6.08,321.32,6.35,Medium,56.47,F
7826,23,Female,6.38,9.09,5.21,73.78,Casual,1.17,12.2,259.36,15.61,High,71.38777527129913,C-
7827,17,Male,0.95,3.58,5.4,67.32,RPG,4.96,3.4,310.97,-1.67,Medium,63.16,D
7828,16,Female,3.26,3.32,7.68,70.1,RPG,2.66,6.79,290.78,9.61,Medium,58.5,F
7829,23,Female,2.59,8.38,7.9,88.69,Casual,0.21,7.71,297.95,9.67,Medium,100,A
7830,19,Male,4.68,3.5,6.64,75.04,FPS,3.86,7.25,277.23,9.99,Medium,47.23,F
7831,18,Male,2.41,6.92,4.6,87.5,FPS,2.05,4.2,303.74,3.4,Medium,86.32,B
7832,19,Male,5.1,8.39,8.67,80.56,Casual,3.04,9.8,247.16,15.59,Low,100,A
7833,20,Male,2.94,8.13,8.22,65.81,Casual,4.76,7.43,287.5,7.83,Medium,100,A
7834,16,Other,6.89,8.04,4.7,79.96,FPS,2.59,10.74,223.44,15.02,High,61.94925764718723,D-
7835,16,Male,5.07,1.8,4.28,90.26,Casual,4.02,10.79,253.94,13.9,Low,38.29,F
7836,18,Male,1.72,1.72,6.68,71.91,RPG,1.51,7.5,294.55,11.8,Medium,52.77,F
7837,21,Male,2.69,3.76,5.42,85.92,Casual,3.57,8,293.57,9,Medium,64.8,D
7838,16,Male,6.78,1.32,5.42,67.96,FPS,0.5,9.25,236.34,15.15,Low,14.1,F
7839,17,Female,3.09,5.5,4.44,65.43,Casual,4.47,5.22,281.32,7.38,Medium,68.35309012019769,D+
7840,22,Male,4.29,4.55,8.77,74.41,Casual,1,9.47,278.51,14.48,Medium,70.58,C-
7841,16,Female,5.19,6.01,8.15,75.57,RPG,1.51,9.45,266.51,13.56,Low,71.4,C-
7842,22,Male,2.78,3.69,4.57,90.44,Casual,4.79,5.76,289.4,8.78,Medium,62.47,D-
7843,19,Female,2.35,5.37,8.38,78.4,Casual,0.78,5.4,299.29,6.83,Medium,83.81,B
7844,21,Female,3.8,4.01,7.41,63.25,RPG,1.27,9.07,280.86,11.31,Medium,60.57,D-
7845,23,Female,1.72,2.76,5.63,85.36,Casual,2.9,3.54,319.01,3.79,Medium,64.07,D
7846,24,Female,2.27,6.84,8.36,78.77,Casual,4.9,7.99,290.67,7.74,Medium,88.05,B+
7847,21,Female,0.5,7.06,6.99,73.27,FPS,3.46,4.67,306.48,1.71,Medium,92.43,A-
7848,24,Male,2.43,8.46,8.24,92.09,FPS,0.57,7.39,292.88,6.32,Medium,93.04,A
7849,19,Female,2.57,8.87,6.35,66.18,FPS,3.74,5.42,279.66,7.55,Medium,92.33,A-
7850,21,Female,7.69,7.34,6.5,96.53,RPG,2.13,11.62,224.04,15.94,Low,70.76972164042765,C-
7851,23,Female,4.72,7.19,5.46,73.36,FPS,4.96,9.47,267.86,12.08,High,69.58,D+
7852,24,Male,6.3,1.51,5.94,78.44,FPS,3.14,9.48,239.33,13.45,Low,21.67,F
7853,18,Male,0.36,1.99,6.84,97.17,Casual,2.66,3.8,313.4,0.19,Medium,57.8,F
7854,17,Female,0.85,8.31,8.74,90.45,Casual,2.79,4.76,307.07,4.11,Medium,100,A
7855,21,Male,6.52,3.1,7,62.97,Casual,3.21,7.84,237.43,15.25,Low,28.25,F
7856,19,Male,4.99,4.2,4.74,83.13,Casual,3.66,10.31,249.16,10.01,Medium,40.37,F
7857,16,Male,1.53,2.31,4.03,72.41,FPS,0.39,6.86,311.76,6.94,Medium,57.66,F
7858,23,Female,3.24,2.76,8.25,80.34,RPG,0.65,5.65,294.82,5.45,Medium,55.22,F
7859,24,Other,4.31,7.98,5.82,89.72,FPS,1.5,9.71,277.8,14.03,High,79.32,C+
7860,24,Female,6.75,3.36,5.57,79.85,RPG,2.39,11.48,248.43,17,Low,40.21,F
7861,17,Male,0.48,5.04,8,62.84,FPS,1.56,3.9,310.08,0.04,Medium,77.09,C+
7862,24,Male,4.77,2.37,8.73,81.2,FPS,1.07,7.51,264.51,12.62,Medium,47.34,F
7863,22,Male,5.74,7.1,7.74,60.97,FPS,4.63,8.74,243.33,11.75,Low,75.85134276593266,C
7864,20,Female,7.82,7.55,4.87,73.94,RPG,0.16,11.49,224.81,15.54,High,57.12280855815932,F
7865,22,Female,6.46,4.26,5.96,79.12,Casual,4.69,9.52,242.02,15.89,Low,32.01,F
7866,24,Male,2.21,8.06,7.8,85.79,FPS,4.54,5.31,279.63,8.38,Medium,98.99,A
7867,23,Female,5.68,3.16,8.53,80.25,RPG,3.42,7.7,253.16,13.32,Low,55.97,F
7868,21,Female,6.11,7.23,8.99,66.08,RPG,0.16,10.65,241.37,13.75,Low,82.69827717524794,B-
7869,19,Male,5.84,7.57,6.56,97.29,RPG,1.13,9.89,252.57,14.04,Low,76.84046888636762,C
7870,16,Male,6.56,9.72,8.11,86.01,Casual,4.9,12.52,238.93,14.94,Low,100,A
7871,21,Other,7.23,3.09,4.23,72.68,FPS,4.53,8.94,236.7,14.97,Low,21.09,F
7872,18,Male,0.79,1.84,5.43,98.64,FPS,4.82,2.36,317.5,3.18,Medium,65.99,D
7873,21,Female,0.84,3.37,5.86,95.3,FPS,4.98,4.42,297.39,0.62,Medium,70.26,C-
7874,21,Male,6.37,2.11,8.88,65.74,RPG,0.32,8.13,240.36,14.51,Low,42.22,F
7875,19,Female,2.02,2.53,4.02,86.22,FPS,2.85,6.07,289.28,3.24,Medium,47.74,F
7876,17,Female,0.47,4.01,5.54,82.4,FPS,4.17,2.45,326.14,-0.62,Medium,80.21080743630252,B-
7877,24,Female,3.21,4.73,8.65,67.71,Casual,1.6,6.62,298.46,9.43,Medium,73.68917531416606,C
7878,17,Female,6.56,9.13,5.53,69.34,FPS,2.18,10.62,241.7,13.46,High,65.50616042622906,D
7879,18,Female,1.01,2.76,5.13,82.55,RPG,1.42,4.3,311.92,1.68,Medium,67.88,D+
7880,16,Female,5.37,9.75,7.65,72.85,Casual,0.19,7.97,240.82,11.45,Low,100,A
7881,22,Male,0.03,8.29,7.73,93.39,RPG,0.36,4.94,322.67,1.33,Medium,100,A
7882,16,Male,0.88,8.93,6.36,63.91,RPG,0.11,6.15,306.85,4.86,Medium,95.5,A
7883,24,Female,2.81,9.36,8.73,96.56,FPS,2.64,5.2,299.87,7.16,Medium,100,A
7884,16,Female,0.67,7.78,5.01,93.62,RPG,3.09,5.74,309.69,1.9,High,91.49,A-
7885,20,Male,6.77,8.1,8.57,89.54,Casual,1.54,9.73,230.55,11.6,Low,84.8109350189772,B
7886,22,Male,6.91,4.94,7.78,70.5,Casual,4.13,10.35,223.65,15.13,Low,50.29,F
7887,18,Female,6.04,5.59,5.84,88.6,RPG,4.44,8.2,249.33,15.36,Low,61.57,D-
7888,24,Male,1.94,9.39,8.03,77.55,Casual,0.7,6.07,291.29,5.81,Medium,100,A
7889,23,Female,4.19,4.4,4.67,85.35,FPS,0.26,5.69,281.89,8.43,Medium,55.09,F
7890,18,Female,1.47,1.38,4.65,72.5,FPS,1.6,5.43,308.69,8.38,Medium,47.02,F
7891,20,Female,2.25,7.86,8.65,93.43,Casual,3.56,8.2,291.99,8.98,Medium,100,A
7892,22,Male,4.13,6.16,4.47,61.62,FPS,2.54,8.9,276.71,7.19,Medium,57.65,F
7893,19,Male,5.88,8.33,4.02,87.66,Casual,2.44,11.36,266.87,13.94,High,77.04404031526082,C+
7894,20,Male,0.76,1.68,5.95,93.15,RPG,0.76,4.08,299.28,3.63,Medium,60.68,D-
7895,18,Male,2.37,6.59,4.52,85.86,RPG,1.76,4.08,285.21,3.46,Medium,60.38,D-
7896,24,Female,7.41,3.23,8.32,67.68,Casual,4.79,9.85,250.5,15.45,Low,33.45,F
7897,24,Female,3.43,9.13,8.61,71.4,Casual,1.7,4.68,271.3,7.53,Medium,91.3,A-
7898,22,Male,7.51,1.99,6.41,80.6,Casual,2.96,11.02,236.5,16.33,Low,22.98,F
